state_code,city,lat,lon,price_per_gallon,name,address,opis_id
MS,Jackson,32.2988,-90.1848,3.109,PETRO STOPPING CENTER #328,"I-20 & I-55, EXIT 45",63751
OH,Girard,40.135842,-81.538444,3.239,MR FUEL #732,"I-80, EXIT 226",63752
GA,Calhoun,32.022972,-82.504839,3.2957,PILOT TRAVEL CENTER #4558,"I-75, EXIT 318",63753
WV,Mount Nebo,39.82652,-79.975041,3.599,U SAVE TRAVEL PLAZA,US-19 & SR-129,63754
OK,Roland,34.571224,-96.037741,3.739,PILOT TRAVEL CENTERS #196,"I-40, EXIT 325 & US-64",63755
GA,Augusta,31.834737,-85.240133,3.859,PILOT TRAVEL CENTERS #144,"I-20, EXIT 200",63756
OK,Afton,36.288871,-98.967152,3.099,BUFFALO RANCH,US/69/US-60 & US-59,63759
LA,Houma,30.117019,-92.017805,3.5657,CASH MAGIC CITGO HOUMA,I-57,63760
MN,Saint Michael,45.806219,-92.673721,3.309,7Fleet #46589,"I-94/US-52, EXIT 205 & SR-241",63761
IL,Manteno,40.920045,-90.424372,3.3157,MINIT MART #600643,"I-57, EXIT 322",63762
IL,La Salle,41.708281,-91.147902,3.439,Flying J Travel Plaza #644,"I-80, EXIT 77 & SR-351",63763
TX,Fairfield,29.825075,-95.807579,3.429,LOVES TRAVEL STOP #288,"I-45, EXIT 198 & US-84",63764
MI,Ottawa Lake,44.191324,-82.533154,3.6215,PILOT TRAVEL CENTERS #26,"US-23, EXIT 5 & US-223",63766
TX,New Deal,30.225075,-97.184049,2.9257,HOP-IN FOOD STORES,I-27 & FM-1729,63767
MO,Higginsville,38.76785,-92.632486,3.2357,PILOT TRAVEL CENTERS #443,"I-70, EXIT 49",63768
OH,Austinburg,39.277018,-81.591386,3.859,FLYING J TRAVEL PLAZA #694,"I-90, EXIT 223",63770
IA,Williams,41.982127,-94.260526,3.699,FLYING J FUEL STOP #572,"I-35, EXIT 144",63771
MO,Liberty,39.909026,-94.008956,2.999,QUIKTRIP #179,ST 152,63773
MD,Hagerstown,40.42277,-77.128572,3.959,PILOT TRAVEL CENTERS #150,"I-70, EXIT 24 &SR-63",63774
IL,South Beloit,40.53181,-86.806725,3.799,FLYING J #646,"I-90/39, EXIT 1 & US-51 & SR-75",63775
MN,Mankato,44.923866,-94.314898,3.549,KWIK TRIP #334,US-169/SR-60,63776
MN,Owatonna,44.0836,-93.2252,3.499,KWIK TRIP #403,"I-35, EXIT 45",63777
MN,Saint Paul,44.9537,-93.09,3.629,KWIK TRIP #662,SR-55/SR-149,63778
OH,Circleville,39.288783,-84.009033,3.799,Pilot Travel Centers #8,US-23 & PITTSBURG RD,63781
KS,Lebo,39.414835,-98.164721,3.1723,FUEL EXPRESSO #11,"I-35, EXIT 155",63782
MS,Biloxi,33.535764,-87.781637,3.449,LOVES TRAVEL STOP #402,"I-10, EXIT 44",63787
IN,Hebron,40.843544,-86.143572,3.4765,PILOT TRAVEL CENTER #448,"I-65, EXIT 240",63789
TN,White Pine,34.247845,-86.965874,3.699,PILOT TRAVEL CENTERS #412,"I-81, EXIT 4",63790
TX,Waco,31.5493,-97.1467,3.2207,PILOT TRAVEL CENTERS #432,"I-35, EXIT 328",63791
FL,Ocala,28.41922,-81.872077,3.3857,PILOT TRAVEL CENTER #424,"I-75, EXIT 358",63792
OK,Woodward,35.041813,-98.684799,2.999,HUTCH'S #113,US-183 & US-270/SR-15,63793
TX,Sulphur Springs,32.330958,-95.895814,3.309,PILOT TRAVEL CENTERS #157,"I-30, EXIT 122",63794
NM,Clayton,36.12875,-106.680835,3.414,LOVES COUNTRY STORE #022,US-412,63795
NC,Mebane,36.0957,-79.2678,3.999,PETRO STOPPING CENTER #329,"I-40/I-85, EXIT 157",63796
VA,Glade Spring,38.092866,-78.637615,3.5873,PETRO GLADE SPRING #372,"I-81, EXIT 29",63798
OK,Eufaula,35.582989,-95.967152,3.689,LOVES TRAVEL STOP #204,US-69 BUS & US-69,63799
CT,Milford,40.615429,-70.964195,4.299,PILOT TRAVEL CENTER #255,"I-95, EXIT 40",63800
MO,Kansas City,39.0997,-94.5786,3.3823,PILOT #1126,"I-435, EXIT 55 & SR-210",63801
AZ,Flagstaff,35.1983,-111.6513,3.689,CARTERS TRAVEL CENTER,"I-40, EXIT 201N",63802
AR,Mulberry,36.422645,-93.317241,3.2723,KOUNTRY XPRESS,"I-40, EXIT 20",63803
TX,Alice,29.625075,-98.278167,2.899,TEX-BEST #519,US-281 & US-281 BUS & CR-1930,63805
KY,Glendale,33.5387,-112.186,3.599,PETRO STOPPING CENTER #330,"I-65, EXIT 86",63812
TX,San Antonio,29.4241,-98.4936,3.2073,TA SAN ANTONIO TRAVELCENTER,"I-10 & FOSTER RD, EXIT 583",63813
AL,Boaz,31.400789,-85.264659,3.519,CIRCLE K #2723654,US-431,63828
AL,Calera,31.389024,-88.688189,3.199,CALERA CHEVRON,SR-25,63829
AR,Carlisle,33.963822,-92.629005,3.139,Double Bees #109,"I-40, EXIT 183",63836
AR,Magnolia,34.246175,-93.723123,3.599,MAGNOLIA TRAVEL CENTER,US-82 & US-371,63841
AR,Mansfield,35.681469,-90.599594,3.3323,71 EXPRESS,US-71,63846
AR,Texarkana,35.23441,-91.605476,3.479,CIRCLE K #2706345,"I-30, EXIT 2",63848
AZ,Bellemont,33.053288,-112.851809,3.624,PILOT TRAVEL CENTER #180,"I-40, EXIT 185",63850
AR,Boles,35.304998,-92.787829,3.299,E-Z MART #4437,US-71,63854
AZ,Benson,33.865053,-113.575339,3.279,LOVES TRAVEL STOP #460,"I-10, EXIT 302",63855
AZ,Mayer,34.076818,-109.957692,3.6952,PILOT #1175,"I-17, EXIT 262 & SR-69",63856
CO,Commerce City,40.112752,-105.372869,3.4557,CIRCLE K #2744074,"I-270/US-36, EXIT 4",63870
CO,Fruita,40.536282,-104.472869,3.399,Alta Convenience Store #6317,"I-70, EXIT 19",63871
FL,Kissimmee,28.748632,-79.842665,3.449,Mobil,"FL TURNPIKE,  EXIT 244",63876
GA,Adairsville,34.375913,-84.481309,2.8873,QUIKTRIP #757,"I-79/SR-401, EXIT 306 & SR-140",63887
GA,Atlanta,33.749,-84.388,3.2757,QUICK FUEL #2204,"I-285, EXIT 58/SR-407 & I-75, EXIT 237/SR-401",63893
GA,Cartersville,32.611207,-82.063662,3.224,CIRCLE K #2723653,"I-75, EXIT 124",63894
GA,Chatsworth,32.328854,-82.769545,3.499,KWIK SERV #17,"I-75, EXIT 136",63895
GA,Savannah,32.411207,-84.040133,3.6323,SUNOCO,"I-95, EXIT 19",63904
GA,Jefferson,33.575913,-84.022486,3.119,QUIKTRIP #737,"I-85, EXIT 137",63907
GA,Kingsland,32.222972,-83.793074,3.109,GAS2GO,"I-95, EXIT 6",63909
GA,Macon,32.258266,-83.404839,3.399,OGMULGEE CHEVRON #419,"I-16, EXIT 6",63910
GA,Kingsland,32.222972,-83.793074,3.5657,PILOT TRAVEL CENTER #4562,"I-95, EXIT 1",63912
GA,Lula,34.234737,-83.351898,3.539,CIRCLE M #12,US-23/SR-365 & SR-52,63914
GA,Midland,32.846501,-85.363662,3.399,HIGHWAY 80 CHEVRON,"I-185, EXIT 7",63915
GA,Thomasville,31.775913,-82.451898,3.1807,THOMASVILLE TRAVEL CENTER,US-84 & SR-3,63922
GA,Valdosta,30.8327,-83.2785,3.3223,PILOT #4561,"I-75, EXIT 11",63925
SC,Dillon,33.474539,-81.024419,3.3307,LOVES TRAVEL STOP #371,"I-95, EXIT 190",63931
IA,Percival,43.46448,-91.984055,3.694,CUBBYS #305,"I-29, EXIT 10 & SR-2",63937
IA,Red Oak,40.582127,-93.713467,3.399,CUBBYS #301,US-34 & SR-48,63938
LA,New Orleans,29.9511,-90.0715,3.279,Discount Zone,"I-10, EXIT CLEARVIEW",63942
IL,Joliet,39.002398,-89.965549,3.599,MINIT MART #600644,"I-80, EXIT 134",63946
IL,New Berlin,39.355339,-87.971431,3.4857,ROAD RANGER #266,"I-72, EXIT 82 & CR-10",63955
IN,Bloomington,41.043544,-85.931807,3.499,SUNMART FOOD STORE,SR-37,63957
IL,Warrenville,39.555339,-87.565549,3.549,SPEEDWAY #1429,SR-59 & SR-56,63959
IN,Butler,40.267073,-84.661219,3.519,BUTLER ONE STOP,"I-69, EXIT 329",63960
IN,Elkhart,41.031779,-85.084749,4.1157,7-ELEVEN #40505,"I-80, EXIT 90",63962
TX,Von Ormy,29.907428,-97.889932,3.208,LOVES TRAVEL STOPS #242,"I-35 & FISHER RD, EXIT 144",63964
IN,Frankfort,40.60825,-86.796513,3.549,GOOD TO GO #11,"I-65, EXIT 158",63965
IN,Fort Wayne,41.0793,-85.1394,3.6757,PHILS ONE STOP,"I-69, EXIT 309B",63966
IN,Howe,39.137661,-85.102396,3.899,7-ELEVEN #40506,"I-80/I-90, MM 125 WB",63972
IN,Leavenworth,39.18472,-84.872984,3.499,CAREFREE FOOD MART,"I-64, EXIT 92",63977
IN,Middlebury,40.749426,-87.272984,3.549,Gallops,"I-80, EXIT 107",63978
LA,Broussard,30.493489,-91.082511,3.049,Jaks Oil,US-90,63979
KS,Fredonia,39.097188,-97.494133,3.299,Petes #47,US-400/SR-47,63988
KS,Wathena,37.991306,-96.929427,2.999,TREX MART #4,"I-229/US-59, EXIT 4B & US-36",63990
KS,Garnett,38.320718,-98.923545,3.319,SANDRAS QUICK STOP,US-169 & US-59,63992
KS,Junction City,38.450129,-94.988251,3.3557,U STOP #38,I-70 EXIT 298,63994
KS,Leon,38.450129,-96.576486,3.399,LEON GROCERY,US-400,63997
KS,Severy,38.203071,-96.982368,3.249,PETES #53,US-400 & SR-99 & CR-939,64001
KY,Lebanon Junction,37.238728,-84.890655,3.1657,SPEEDWAY #9567,"I-65, EXIT 105",64002
KY,Beaver Dam,38.509316,-86.708302,3.614,HUCKS Food & Fuel #305,SR-9001 & WKY PKWY SERVICE AREA,64003
KY,Morgantown,39.097552,-84.590655,3.799,SHELL,US-231 & SR-1468,64016
LA,Alexandria,32.034666,-89.617805,3.2157,LEEBOS # 9,"I-49, EXIT 90",64020
LA,Amite,29.752313,-92.158981,3.399,CM AMITE,SR-16,64021
LA,Delcambre,31.928784,-91.135452,2.999,DELCAMBRE FUEL DEPOT,SR-14 & SR-89,64028
LA,Convent,29.752313,-89.635452,3.399,SUNSHINE SUPER STOP TRUCKS,"I-10, EXIT 182",64029
LA,Belle Chasse,30.234666,-94.064864,3.4323,STATE OIL,SR-23,64030
LA,Franklin,31.340548,-92.335452,3.899,BOONES CHEVRON,SR-317,64034
LA,Houma,30.117019,-92.017805,3.599,CM PROSPECT STATION,SR-3087 & SR-660,64036
LA,Iowa,30.917019,-90.12957,3.599,PILOT #1051,"I-10, EXIT 43 & SR-383",64040
LA,La Place,29.66996,-90.447217,3.259,LA PLACE TRAVEL CENTER,"I-10, EXIT 209 & I-55, EXIT 1",64042
LA,Mansfield,30.034666,-93.358981,3.259,COUNTRY AUTO TRUCK STOP,"I-49, EXIT 177 & SR-509",64043
LA,New Orleans,29.9511,-90.0715,3.149,DISCOUNT ZONE,"I-510, EXIT 240",64044
LA,Port Allen,30.4527,-91.2085,3.3323,SILVERS TRAVEL PLAZA - Port Allen,US-190/SR-1,64045
LA,Port Allen,30.4527,-91.2085,3.0657,LUCKY LOUIES TRUCK STOP,US-190,64047
LA,Port Allen,30.4527,-91.2085,3.2157,Pilot #1439,"I-10, Exit 151",64048
LA,Larose,30.034666,-92.070746,3.399,Cash Magic CITGO LAROSE,SR-308,64049
LA,Marrero,30.999372,-93.358981,3.279,WESTWOOD TRUCK PLAZA,US-90 BUS,64050
LA,Vinton,29.693489,-91.400158,2.799,DELTA TOWN TRUCK STOP,"I-10, EXIT 4",64058
LA,Springhill,31.705254,-91.50604,3.399,CM SPRINGHILL,"I-20, EXIT 44",64059
LA,Vivian,32.081725,-92.494276,3.2657,CM VIVIAN,SR-1 & SR-2,64060
MA,Uxbridge,42.37723,-73.091871,3.649,XTRA MART #10098,SR-146A,64062
MA,North Oxford,42.97723,-71.521282,3.5823,Mobil,US-20 & SR-56,64063
MD,Brandywine,39.258064,-75.152101,3.259,301 BP,US-301/SR-5,64069
MI,Alma,44.3325,-85.303742,3.649,EZ MART #110,US-127 & US-127 BUS/SR-46,64072
MI,Lennon,42.120736,-86.256683,3.379,SPEEDWAY #8797,SR-13,64082
MI,Ottawa Lake,44.191324,-82.533154,3.499,BIG DADDYS TRUCKSTOP,US-223 & US-23,64083
MI,Parma,44.014853,-86.715507,3.499,RPF OIL #92 PARMA TRAVEL CENTER,"I-94, EXIT 128",64084
MI,Romulus,44.626618,-82.462566,3.479,MADCO TRUCK PLAZA,"I-94, EXIT 200",64085
MI,Warren,43.003089,-84.615507,3.749,SAHARA PETRO,"I-696, EXIT 22",64087
MN,Little Falls,46.617983,-94.932545,3.399,Circle K 2746398,US-10 & SR-27,64091
AL,Cottondale,33.15373,-88.088189,2.9323,ONE9 #4555,"I-20/I-59, EXIT 77",64092
MN,Willmar,46.829748,-95.267839,3.3407,KWIK TRIP #937,US-12,64097
MN,Worthington,46.35916,-95.391368,3.1657,BLUE LINE TRAVEL CENTER,"I-90, EXIT 45",64098
MO,Fair Grove,38.897261,-92.085427,3.1323,D DIAMOND TRAVEL PLAZA,"I-44, EXIT 82",64101
MO,Joplin,38.36785,-94.397192,2.899,RAPID ROBERTS #122,SR-43,64106
MO,Springfield,39.7817,-89.6501,2.899,RAPID ROBERTS #123,"I-44, EXIT 80",64112
MI,Grand Ledge,42.697206,-84.633154,3.789,GRAND LEDGE,"I-96, EXIT 86",64116
MI,Wakefield,43.838383,-86.556683,3.279,HOLIDAY STATIONSTORE #2746185,US-2,64120
NM,Tucumcari,35.1717,-103.7246,3.899,FLYING J TRAVEL PLAZA #691,"I-40, EXIT 333",64122
MN,Saint Cloud,46.93563,-94.756074,3.3623,Shell,"I-94 & I-75, EXIT 171",64124
MN,Cohasset,46.547395,-94.861957,3.449,CASEYS #3471,US-2 & CR-87,64126
MS,Corinth,31.90047,-89.899284,3.089,45 TRUCKSTOP,US-45,64132
MS,Lucedale,31.312234,-90.869872,3.399,4 MILE TRUCKSTOP,US-98 & HOLT RD,64139
NC,Durham,35.994,-78.8986,3.799,SPEEDWAY #6972,US-70,64153
NC,Creedmoor,35.306537,-80.679948,3.999,SPEEDWAY #8228,"I-85, EXIT 191 & SR-56",64155
NC,Garner,36.177125,-78.738772,3.499,SPEEDWAY #6985,"I-40, EXIT 312 & SR-42",64156
NC,Monroe,35.177125,-81.721125,3.399,FILL GOOD BP #15,US-74,64163
NH,Londonderry,43.658374,-69.666837,3.939,NORTH LONDONDERRY SUNOCO,"I-93, EXIT 5",64167
NC,Wade,36.483007,-80.962301,2.999,LUCKY 7,"I-95, EXIT 61",64170
NC,Warsaw,36.76536,-81.368184,2.8757,CIRCLE K #2723130,"I-40, EXIT 364",64171
NE,Greenwood,41.801841,-97.659258,3.399,CUBBYS #108,"I-80, EXIT 420 & SR-63",64172
NE,Lincoln,40.8136,-96.7026,3.3657,SAPP BROS TRAVEL CENTER,"I-80, EXIT 405",64173
NJ,East Brunswick,39.74008,-74.547482,3.899,SUNOCO- JOYCE KILMER PLAZA #7012,"NJTP,EXIT 8A",64181
NJ,Ridgefield,41.469492,-75.235717,3.899,SUNOCO- VINCE LOMBARDI SERVICE AREA #7017,"NJ TURNPIKE, EXIT 18",64182
NJ,Woodbridge,39.128316,-75.412187,3.899,SUNOCO- THOMAS EDISON PLAZA #7013,"NJTP, EXIT 11",64183
NM,Las Vegas,36.1699,-115.1398,3.1857,SPEEDWAY #9117,"I-25, EXIT 339",64187
NM,Tucumcari,35.1717,-103.7246,3.259,CIRCLE K #2708931,"I-10, EXIT 155",64189
NY,Nichols,42.606902,-75.327463,3.439,DANDY MINI MART #14,"I-86, EXIT 62",64195
NC,Saint Pauls,34.200654,-78.015243,3.799,POCO SHOP #2,"I-95, EXIT 31",64201
NJ,Trenton,38.94008,-72.553364,3.899,SUNOCO WOODROW WILSON PLAZA #7010,"NJTP, EXIT 7",64206
NJ,South Plainfield,41.293022,-75.959246,4.799,FUEL 1,"I-287, EXIT 4",64210
NM,Carlsbad,36.340515,-105.798482,3.729,PILOT #490/WESTERN PETROLEUM,US-180,64211
NM,Tatum,34.211103,-105.904364,3.6623,STRIPES 7FLEET #42588,US-380 & SR-206,64215
NY,Cayuta,41.348079,-77.003933,4.399,DANDY MINI MART #31,SR-13 & SR-224,64216
NY,Schenectady,40.795138,-75.309816,3.999,PILOT TRAVEL CENTERS #494,"I-88, EXIT 25",64218
OH,Akron,41.0814,-81.519,3.499,BELL STORES #49,"I-76E, EXIT 25B",64221
OH,Broadview Heights,39.300548,-83.038444,3.5273,7-ELEVEN #40295,"I-80, EXIT 170",64223
OH,Broadview Heights,39.300548,-83.038444,3.5323,7-ELEVEN #40296,SR-176,64224
OH,Coolville,41.429959,-82.209033,3.3573,GO MART FOOD STORE #116,US-50 & SR-7,64227
OH,Hebron,39.877018,-81.291386,3.369,SPEEDWAY #9385,"I-70, EXIT 129",64229
OH,Hebron,39.877018,-81.291386,3.3957,Certified Oil #400423,I-70 EXIT 126,64230
OH,Amherst,41.041724,-83.90315,3.5323,7-ELEVEN #40293,"OHIO TURNPIKE EB MILEPOST 139/I-80, EXIT 139",64231
OH,Harrison,39.429959,-80.585503,3.859,74 FUEL STOP,"I-74, EXIT 3",64233
OH,Tiffin,39.935842,-82.420797,3.4315,PENNZMART FUEL EXPRESS,ST 100,64235
OH,Upper Sandusky,39.041724,-84.909033,3.249,KFC TRAVELMART,SR-199,64236
OK,Altus,35.206518,-95.773035,3.0057,Caseys #4519,US-62,64243
OK,Calera,36.700636,-96.902446,3.089,CHOCTAW NATION DURANT WEST #632,US-69/US-75,64244
OK,Roland,34.571224,-96.037741,3.799,CHEROKEE TRAVEL PLAZA,"I-40, EXIT 325",64256
OK,Okmulgee,34.924166,-97.996564,2.989,Phillips 66,US-75/SR-56,64261
OK,Waurika,34.947695,-96.920093,3.0773,CASEYS #4594,US-81 & US-70,64264
OK,Weatherford,35.924166,-94.820093,3.1323,ASAP GENERAL STORE #101,"I-40, EXIT 84 & US-54",64265
PA,Bensalem,39.596634,-75.577402,4.199,PENN JERSEY DIESEL & TRAILER,"I-95, EXIT 37",64270
PA,Etters,40.314281,-77.642108,3.999,RUTTERS #53,"I-83, EXIT 32 & SR-382",64274
PA,King Of Prussia,41.78487,-77.818579,3.884,7-ELEVEN #40279,I-276 & US-202 (KING OF PRUSSIA SERVICE PLAZA WB),64275
PA,White Haven,39.537811,-77.518579,3.5857,ONVO TRAVEL PLAZA - HICKORY RUN,"I-80, EXIT 274",64282
SC,Blacksburg,33.945127,-82.506772,3.429,PILOT #4566,"I-85, EXIT 106",64285
SC,Batesburg,34.003951,-79.118536,3.0857,CIRCLE K #2703099,"I-20, EXIT 33",64287
SC,Bishopville,34.909833,-80.830301,3.4323,PILOT #4581,"I-20, EXIT 116",64288
SC,Enoree,34.85101,-82.57736,3.099,HOT SPOT #6004,"I-26, EXIT 28",64294
SC,Newberry,34.192186,-79.683242,3.299,CORNER MART #354,"I-26, EXIT 72",64298
SC,Ravenel,32.509833,-81.589125,3.439,CIRCLE K #2720881,US-17 & SR-165,64299
SC,Roebuck,33.980421,-82.365595,3.0823,CIRCLE K #2723416,"I-26, EXIT 28",64300
SC,Leesville,34.603951,-79.065595,3.059,HILLVIEW TRUCK STOP,"I-20, EXIT 39",64301
SC,Round O,35.145127,-82.789125,3.3723,CIRCLE K #2723876,US-17 & SR-64,64307
SC,West Columbia,32.933363,-78.97736,3.5457,CIRCLE K #2723272,"I-26, EXIT 119",64309
SC,Saint George,33.298068,-78.995007,3.009,Palmetto Roads #308,"I-95, EXIT 77",64310
SD,Sioux Falls,44.47037,-99.447652,3.0657,CUBBYS #403,"I-29, EXIT 79",64313
SD,Winfred,45.152723,-98.088828,3.049,JAKES CORNER,US-81 & SR-34,64314
WI,Tomah,43.9747,-90.4957,3.299,LOVES TRAVEL STOPS #345,I-90/I-94 EXIT 48,64336
TX,Carthage,32.1571,-94.3358,2.999,GRAVES TRUCK STOP,"I-20, EXIT 59",64337
TX,Hawley,32.366252,-96.63699,2.889,Allsup's Marketplace #2411,US-67,64343
VA,Danville,36.798749,-79.696439,4.009,PILOT TRAVEL CENTERS #256,"US-58 & US-29, SE QUAD",64347
TX,George West,32.272134,-95.684049,3.0157,STRIPES #40811,"I-37, EXIT 55",64350
TX,Fort Stockton,32.213311,-98.101696,3.029,CHEVRON #383461,"I-10, EXIT 259",64352
TX,Hamilton,31.025075,-98.701696,3.029,CEFCO #34,US-281 & SR-38,64355
TX,Mathis,29.83684,-95.454637,3.019,CIRCLE K #2706983,"I-37, EXIT 36 & SR-359",64360
TX,Iowa Park,30.189781,-98.895814,2.864,CEFCO #2001,US-287 & FM-369,64374
TX,Kosse,30.319193,-98.154637,3.1157,KOSSE COUNTRY STORE,SR-7 & SR-14,64382
TX,Midland,32.025075,-95.684049,3.079,TXB #71 DBA KWIK CHEK FOOD STORES,"I-20, EXIT 136",64390
TX,New Braunfels,29.703,-98.1245,2.8057,TEX-BEST #505,"I-35, EXIT 183",64393
TX,Memphis,35.1495,-90.049,3.789,LOVES TRAVEL STOPS #247,US-287 & SR-256,64399
TX,Prairie Hill,29.672134,-98.719343,2.899,Main Street Market,SR-84 & FM-73,64406
TX,Premont,29.742722,-95.595814,2.999,CIRCLE K #2741527,US-281,64407
TX,San Antonio,29.4241,-98.4936,2.9657,QUIKTRIP #4058,"I-37, EXIT 125 & SR-1604",64408
TX,San Antonio,29.4241,-98.4936,3.059,LONE STAR TRAVEL CENTER,"I-35, EXIT 147",64409
TX,Timpson,31.83684,-96.478167,3.059,Valero,US-59 & AT ST-87,64420
TX,Trenton,31.542722,-98.454637,3.299,TXB #17 DBA KWIK CHEK FOOD STORES,SR-121,64421
TX,Vidor,30.1299,-94.0155,2.749,Chevron,"I-10, EXIT 858",64422
TX,Von Ormy,29.907428,-97.889932,3.2107,PILOT #568,"I-35, EXIT 140",64423
UT,Tremonton,39.014738,-114.024199,3.599,GOLDEN SPIKE TRAVEL PLAZA,"I-15, EXIT 382",64430
UT,Tremonton,39.014738,-114.024199,3.459,RJS  FUEL STOP,"I-15, EXIT 40",64431
VA,Danville,36.798749,-79.696439,4.059,SPEEDWAY #4632,US-360/US-58 & SR-1224,64435
VA,Emporia,36.692866,-78.037615,3.1823,MS 58 PLAZA,"I-95, EXIT 11",64436
VA,South Boston,36.986984,-78.708203,4.009,PILOT TRAVEL CENTER #4622,US-58,64438
VA,Suffolk,39.010513,-76.272909,3.0923,MILLER MART #55,US-460 & US-58/US-13,64441
WA,Ferndale,47.818549,-122.434612,4.579,PILOT TRUCK STOP #583,"I-5, EXIT 262",64442
WI,Arcadia,44.439131,-89.39592,3.3157,KWIK TRIP #413,SR-93 & SR-95,64445
WI,Beloit,43.709719,-89.219449,3.799,SPEEDWAY #4293,"I-90 & I-43, EXIT 185A",64446
WI,Bonduel,43.356778,-91.160626,3.4573,KWIK TRIP #621,"SR-29/SR-55, EXIT 234 & SR-47/SR-117",64447
VA,New Church,39.222278,-80.190556,3.339,ROYAL FARMS #79,ST 13,64451
VA,Waynesboro,37.222278,-80.22585,3.959,SPEEDWAY #4648,SR-254,64455
WI,Plover,44.474425,-89.290037,3.2657,KWIK TRIP #202,"I-39/US-51, EXIT 151 & SR-54",64463
MO,Mountain View,39.214909,-93.585427,3.0323,SIGNAL FOOD STORE #108,US-60,64474
NC,Marion,34.341831,-78.385831,3.759,PILOT #1063,"I-40, EXIT 81",64477
WY,Evanston,42.11479,-106.111314,3.699,PILOT TRAVEL CENTERS #141,"I-80, EXIT 6",64478
IA,Marshalltown,41.052715,-95.389938,3.2457,YESWAY #1148,"US-30, EXIT 186",64479
KS,Garden City,39.156012,-96.752957,3.7307,TA Garden City,US-83 & US-400,64480
MO,Joplin,38.36785,-94.397192,3.3973,LOVES TRAVEL STOP #282,"I-44, EXIT 4 & SR-43",64481
MS,Canton,32.441646,-87.799284,3.489,LOVES TRAVEL STOP #208,"I-55, EXIT 119 & SR-22",64482
AL,Loxley,32.377259,-88.599954,3.339,LOVES TRAVEL STOP #206,"I-10, EXIT 44 & SR-59",64484
TX,Dallas,32.7767,-96.797,3.1823,PILOT TRAVEL CENTERS #433,"I-20, EXIT 470",64485
GA,Fairburn,33.140619,-83.281309,3.199,GREENWAY STORE #614,"I-85/SR-403, EXIT 61 & SR-74",64486
IL,Effingham,39.12,-88.5434,3.389,PILOT TRAVEL CENTERS #165,"I-57 & I-70, EXIT 162",64487
LA,Breaux Bridge,32.246431,-91.576629,3.1423,PILOT TRAVEL CENTERS #274,"I-10, EXIT 109",64488
GA,Atlanta,33.749,-84.388,3.3523,QUICK FUEL #2201,"I-85, EXIT 36",64490
IL,South Holland,40.13181,-89.471431,3.8557,QUICK FUEL #1803,I-80/I-294 & SR-1,64491
IN,Indianapolis,39.7684,-86.1581,3.309,QUICK FUEL #2103,"I-70, EXIT 89",64492
KS,Lenexa,37.767776,-97.670604,3.369,QUICK FUEL #2801,"I-435, EXIT 1-A AT MILE 1",64493
MI,Lincoln Park,42.9325,-85.07433,3.644,QUICK FUEL #1704,I-75 EXIT 42 AT MILE 42,64494
MI,Livonia,43.838383,-84.809624,3.799,QUICK FUEL #1702,"I-96, EXIT 173",64495
MI,Romulus,44.626618,-82.462566,3.5457,QUICK FUEL #1703,"I-94, EXIT 199-A",64496
MI,Warren,43.003089,-84.615507,3.7957,QUICK FUEL #1705,SR-53,64498
MO,Bridgeton,38.720791,-90.14425,3.094,QUICK FUEL #2401,"I-71, EXIT 234",64499
MO,Kansas City,39.0997,-94.5786,3.2923,QUICK FUEL #2402,"I-435, EXIT 57",64500
NC,Charlotte,35.2271,-80.8431,3.3957,QUICK FUEL #2602,"I-85, EXIT 40",64501
OH,Columbus,39.9612,-82.9988,3.6307,QUICK FUEL #2305,"I-270, EXIT 10",64502
OH,Toledo,41.6639,-83.5552,3.6007,QUICK FUEL #2304,"I-75, EXIT 210",64503
WI,Madison,43.0731,-89.4012,3.5757,QUICK FUEL #1150,US-51 & SR-30,64508
WI,Milwaukee,43.0389,-87.9065,3.7407,QUICK FUEL #1002,"I-94, EXIT 319",64509
WI,Milwaukee,43.0389,-87.9065,3.779,QUICK FUEL #1010,SR-100,64511
WI,New Berlin,44.968543,-88.919449,3.499,QUICK FUEL #1001,"I-94, EXIT 301",64512
TX,Anthony,31.860369,-97.83699,3.459,PILOT TRAVEL CENTERS #435,"I-10, EXIT 0",64514
WI,Baldwin,43.956778,-89.254743,3.574,KWIK TRIP #696,"I-94, EXIT 19 & US-63",64517
PA,Mountain Top,39.96134,-79.230343,3.649,BLUE RIDGE TRAVEL PLAZA,"I-81 SOUTHBOUND, EXIT 155",64519
IN,Richmond,37.5407,-77.436,3.949,LOVES TRAVEL STOP #222,"I-70/US-35, EXIT 149B & US/35/SR-38",64520
OK,Broken Bow,36.971224,-95.649505,2.999,CHOCTAW TRAVEL PLAZA #635,US-259/SR-3,64521
NM,Pueblo Of Acoma,35.422868,-104.863188,3.2807,SKY CITY TRAVEL CENTER,"I-40, EXIT 102 NORTH",64523
OH,Youngstown,41.618195,-82.756091,3.4523,PILOT TRAVEL CENTERS #3,"I-80, EXIT 223",64525
TN,Hurricane Mills,34.824316,-84.759992,3.1757,PILOT TRAVEL CENTERS #53,"I-40, EXIT 143",64526
KY,Pendleton,45.6721,-118.7886,3.759,PILOT TRAVEL CENTERS #50,"I-71, EXIT 28",64527
NC,Shelby,35.600654,-77.697595,3.249,Raceway #7007,SR-74 & SR-180,64528
